"","biz_id","price_range","credit_cards2","take_outs","smoke","noise","reservation","waiter","romantic","intimate","touristy","hipster","divey","classy","trendy","upscale","casual"
"7465","2F0Ix-kZADPqjbjYwDNWdQ","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7468","Vx7-xbazum3dgo3Qj3i4pQ","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"7470","ipMMVBGEWABP4PIfudvRVw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7471","q5fVx1YjEe38Ni-QoiNAqg","1",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"7475","lRpke2ux5ywaiQ8phFA4Lg","2",1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"7478","ZNXfCzzi-jkfTyb4WewOYA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7479","V3P4YnU1x9OttGfY-VfmOA","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7480","pOaM7FkXM8lEQmqA32gqUw","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7482","1TJItj9VfrCeh4TM_SKQZg","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7485","rCh0P0uRkcjcChXqVeIUaw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7486","KbN836a966ec6tEI0-wh7A","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7487","lq2iZK7epi23byzcejjqTg","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"7488","v48aS-Z-nw6o9qsHdHz8zA","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7490","XLlhZbCtwBZHoPZVStNuCQ","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7491","cfy-C6XNFt-F-dCQfK7EDQ","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7492","W8h4bpdBGDIncWRLGxdjHA","0",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"7499","ATnqWRvN4OUK97M_68Ipxw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7500","SvhXjMn91ODnzkjjZY7j6A","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7502","XRBTHOXaJK_AJ2wy5mX_1A","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7509","x84ho2JtSqp3ZJ624Gj7kA","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7510","wXi3tA0rkTJTqdJ31PUv8g","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7512","wzP2yNpV5p04nh0injjymA","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7514","glDy-a_H8hEuUwKp7-RUcQ","2",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"7519","5ErKAS0rHOfU33CYjDh2Aw","1",1,1,0,2,0,0,0,0,0,0,1,0,0,0,1
"7523","CjFaf6r6iP1xcKcChKDgKA","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7525","tmFFpZxewCwtZGnC4YfcXg","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7527","3q4ZUDvE7_NvyonpST63Pg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7530","xczdDnDIUoVZ2ILT9nEvPA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7531","3EEVGDngt4DEhoOQZIUNUw","2",1,1,0,2,1,1,0,0,0,0,0,1,0,0,0
"7535","zk6bThcfzsAUuTZP-1tjeA","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7536","iRg16D8dWjmv70NF68kgRA","3",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"7538","b7-1zOz2yaQZ7JUHqHLAlA","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7541","svUuarGBHtVcBFst3UoHkQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7544","BWHWlMbbfW2uuuZpmkWItg","2",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7545","Wr-Gf_sTcN3nmruFO9TNIA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7547","cHxDyQWXyFDhfEYJbmS1LA","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7548","qzJC_gpC4_6HJFpz3kwtnw","2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7551","1rzofyap0XkxL5nEfbTVPw","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7553","-KzyOiFK4SM9I1vmuTSsuA","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7554","1-1VcGTL3GyCqUpXZLFTZA","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7556","ThP_Q_vA5wpIjo5i6axaoQ","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7557","JzoFgoeHRShw6BcMZVBA4w","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7559","CHAJTLAAGAsTMA8sdIjNXg","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7560","NNRUSPcXr3lGpcaaA3-Epw","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7561","ck7qdqcX1TPKuJV5YweMGw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7563","6kCNaPcXxA63DhzpN0YC0A","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7564","8tGQZpKXJzQEu0we77w7eg","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7566","Jlih7uC9Bmq8vvtcypSq1A","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7568","Bv3g-9R5wUevZPP0jzihqg","2",1,1,0,3,1,1,0,0,0,0,0,0,0,0,0
"7569","caSgnXFeNCMpBR_Djr6xPA","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7581","t4pkeGscooStLjy-Js5Byw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7586","W_BdUVrELzhWya6aeFYoDg","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"7587","vX1zpCqnyb0GhBa3i_hzRA","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7589","y6rmlY8awdADX07WZWvUaA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7593","1xoySA9Lzh3lwJeWJsq2Jg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7597","AfRxSsliEXNp05w4ce4D0w","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7601","rV9baZEjqw4fEjt0pYP7Ng","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7602","B4gZkGO_MtZRXt20yyM-EA","2",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"7604","3_bIpfMJmwdmaVAiD4BxeQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7605","QkyN2vqQidQhotvOtPIrkw","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7608","3jqOv6re-xPYOg7srmi7tg","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7618","ntH7Mo1JZdkglMiQXZy3Bw","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7621","2OY8xs4aqOt8eTnYokdrww","4",1,0,0,2,1,1,1,0,0,0,0,1,0,1,0
"7627","Rg4dHuszzF0Mb4yqtoHSiA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7628","7g6RKMzdxnwe3qbtGPP-1w","1",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7630","6tq-oJui3bsePoAFn6x-sQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7631","_Ne4sL68IW6lEXYvrnkt-w","2",1,0,3,2,0,0,0,0,0,1,0,0,0,0,1
"7633","TMZP6Kzkc-FytzgbgIC9JA","2",1,1,0,3,1,1,0,0,0,0,0,0,1,0,1
"7635","Qcg-Ho7I6niCGNlfEasZNg","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7636","NzI4pAPrjlCkwcLgjseDtA","2",1,1,0,4,1,0,0,0,0,0,0,0,0,0,1
"7639","O6-ZPDz_W_NwkCyf3UoPiw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7640","Xq1_YvXpmg7edv2SzZuoIA","2",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"7641","Q337sJLaPPiKCsoIoSEWGg","2",1,1,0,3,1,1,0,0,0,0,0,0,0,0,1
"7642","sU9ecRYIfJJKNdYPZyO1JA","0",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7644","fE0zuDxZrJlQ7H91eY6UYA","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7646","qrLqx4oBeR2gNDE873bUHw","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7647","YDeM8-M4GwxyymCoV7Y-Tg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7648","M42zwm3xFkG6qnZsnTtt2Q","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7649","5kB59vuc4yufpGNNrF3Efw","3",1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"7653","jy4-gm73tseqSvtqSt9pZA","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7655","80tJzUERJjRDjpxUXy4M6w","2",1,1,0,2,1,1,0,0,0,0,0,0,1,0,0
"7656","4FQHGFnY90tPRDxGEgq34w","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7657","2ge-XuBnZ3RWWnBFWt2X3w","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7661","6G-Sw9_Ze0ojNiYh2bYfqg","0",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"7662","OzIV3ZDwCC6aOlgs_YADAQ","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7663","uEgmZTgC6yzgf3kxW6PECA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7664","uJyLh7J5J4_w5OUUYBmx2w","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7665","omVy2vGYfu_Zzh-LffvOkQ","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7668","c2VTq-jTGaYhk8X4QC62zA","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7669","LZ4h8s3_K2gjbKxi38SarQ","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7670","5nahZe5bBYUbFWgEfwoNOA","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7675","mM_sT64i46AKPQtz26PCcg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7676","NK-lGc4ZpuuduTAwK5Y24g","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7680","OCfXJuLuGKS0s7pZsKCf0A","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7681","4waggbCK-MSE9dbIdSMfPA","3",1,0,0,1,1,1,1,0,0,0,0,1,0,0,0
"7683","Te_i6EWlOJVdQpuELBABhg","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7684","gh3n-Lf1udKJlR-gGPK93A","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7687","iMuKfVjInB_WMErhc7rdaQ","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7689","RmsLprV97Sj0BJgbH5TWOQ","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7690","PejTHpMkh8sJZGdGaZuPpw","2",1,1,0,3,0,1,0,0,0,0,0,0,0,0,0
"7694","aI8b-8ulVu9VhaINjNb6-Q","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7697","_SWb6l-M_ohosfSmet3e1w","2",1,1,0,4,0,1,0,0,0,0,0,0,0,0,1
"7699","uEW1NwL9h5N0zI2Ip9UKrQ","2",1,1,0,3,0,1,0,0,0,0,0,0,0,0,0
"7701","50dKrWfqdotEddX-mCzypA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7702","rXQn6FNGO78zeY6Jc0og8Q","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7703","ImVx220_Pcp2iB5uworODw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7705","6VsKUNttbfmkWwz3S3SX_g","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7707","aUHHfCiFtGhN5R6KXCsBKw","2",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"7708","dYLlSj_SWwHg1aA3Km061w","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"7709","GhC1V0MRGoma3MP0Gn28Fw","1",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7710","nNKUkjTaGWW3I3XkpHF5Hg","1",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"7711","9BOeSWUvmh4rRhpQNgrdqA","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7713","CuYHDItnOSfSlPfPDA9Btw","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"7714","O60NyTHyQCzFa0yo7bapBg","2",1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"7719","8KXIh45r0PO4C_eJffmNNA","1",1,1,0,4,0,1,0,0,0,0,0,0,0,0,0
"7721","f94WxonvHf9KIq9IGPH1eQ","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7723","hkKvb6oXxn8ygoP5fFln1g","2",1,1,0,4,0,1,0,0,0,0,0,0,0,0,0
"7726","jJhNOhuGpIsJX5SEUFFWYQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7730","JBCBlVaHfZUZrq-lQfryDA","2",1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
"7731","MsNRtBLPfZQ5xH9lPbk3_A","2",1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
"7734","Zw4CvOwXJj1QA85SvB99Hw","1",1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"7735","s63XOPYfvrtr2Oq6vbSBjg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7736","TRhuiVSzrjveulJaH5lgow","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7738","hooZZnuJKw5peL0LwzTRQA","0",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7739","2W2AwR-5z_jQ0Ihg9A5cPg","1",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"7742","aNlPj3bFJBK69J0OLksAGw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7747","E_TSzYjABEzD6DXsvjZnsg","2",1,1,0,3,0,1,0,0,0,0,0,0,0,0,1
"7749","47A3pWsdYNhFFy9gUEVcYQ","1",1,1,0,2,0,1,0,0,0,0,1,0,0,0,0
"7750","ykfL94V9KLT86s_tTzxwZQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7752","1epH2hHsZ2HoSU8ugWWSOw","1",1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"7753","PXW0R2YQ7bEQ0Ni32GO4Tw","1",1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"7754","10VZ8KEshqD5twjcmZ-eaw","1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7757","ix5rNG55EmWbzTranmt_Og","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7758","y00oZaBgHET4IY0VfOw4SA","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7763","4xTEUanoQgInQXRMBZtYuQ","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7773","lTcVJXN-auM8CNbhhTytHQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7776","P8rSye_7l_2P-JU2IzKkhg","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7783","tIuw93p4MEsL2iFv7-0WDg","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7784","jzxTcaIVe6zOb6H9touwaA","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7787","S-Wd--9bLPtgfs8CtTmGuQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7789","6TWRuHn24DL6vnW8Uyu4Vw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7790","A5MadrE5Dd_usQUEKmW5pg","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7793","puy0PzIcCgR3KWJI7llBFQ","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7794","1Q_H3BLhKBymF6Se8FfZNw","3",1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"7797","Oe0cxmz0lD9z4FXGWJ1ZZQ","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7798","zDyx_BL0RJbXWpXSFfrf8g","2",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"7800","kl0g2sIn6bklgN9qilCkMA","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7805","vlKuU9Jvo88EuaYQodElQw","2",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"7807","Y5GPZgCu0UeGy5NiAKC6_w","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7808","ke0BMVeaQf3lvwSzm-fPyA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7809","9XX-sxaDFXlXO65WnuS65Q","2",1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"7817","PUaNORt_B7Uim4JyClvPMg","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7819","-MFnc3jvLEduvqkOlaylHQ","1",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"7821","-NOet8xJLGhX-eUzSIDc2Q","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"7822","2dJ_UPPCpcjo5JeYPnjaYw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7827","9PSimcw0YDdQP_Hr_CpDeg","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7832","UvHZBttSo_9mkebNGJfS-A","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7833","nrb_PRgJB-ZOVLD07fikJQ","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7838","8dl1afzXd476c91o7SlePA","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7843","m-zkVdThpPsJxj3pZ2C7aw","2",1,1,0,2,1,1,1,0,0,0,0,0,1,0,0
"7845","UYHa5iKUddnZrlxF7taI0Q","1",1,1,0,4,0,1,0,0,0,0,0,0,0,0,1
"7847","2unQHR9uaRxk3dsW6f3MGA","2",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"7850","3N3p2ty2803UH7JRJvzjhQ","1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7853","MPyxaNVuWlAQqJ0iKV5rQw","2",1,1,0,2,1,1,1,0,0,0,0,0,0,0,1
"7855","5fu41tfqTU_LONb95t1Dkg","1",1,1,0,3,0,0,0,0,0,0,0,0,0,0,1
"7859","AsSCv0q_BWqIe3mX2JqsOQ","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7860","Mfa0aFvpjQ5llU3dq71i6Q","2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7866","z8DlBX3FNJUgCVFHN2BPnQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7875","24OmQWFTnbfGv-e8GyEMAw","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7881","8cL7aJVKTYmLguzXEAS3Lw","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7882","l7g-PsTrSY4iIVq_zJyIpw","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7884","H010pkpCls0M-mjIzSCVlQ","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7887","FHochM0AzyV8KqOqURPwwg","1",1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"7890","wzKMb1WAJbBVO819P4nDUg","2",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"7891","uyuiIvQ3aWZxc1-2i_dQtQ","1",1,1,0,2,0,0,0,0,0,0,1,0,0,0,0
"7897","jXLzmOjHQ7rV-zrX7myA9w","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7909","AgJbkqR-wre409if4fTbWQ","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"7911","tab1cHVR_4PrmyGDCAHD5w","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7912","a4wVLeSHNSHyGGbanNuCUg","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7913","XYGOb3f0Tb2KjdVP3km9vQ","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7914","xSVpRivdivdz1qgEdgXkAQ","0",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"7917","Tr3EsurgHqGPTXwAfjZ04Q","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7918","VIFNgZw8wxnHEjyFpnVERg","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7923","1lPG5M2N8wWNJMrricrbIw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7924","vA8T8QXh78iSXhxShLNgQA","2",1,1,0,4,1,1,0,0,0,0,0,0,0,0,0
"7927","z4KFTJQsAdxqMZA7Fx0A9A","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7931","M6yd7k-9YM2-w4dNx1Tf2g","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7934","ScDo_i0plLbJ-TGQt93DEw","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7936","WIcDFpHEnC3ihNmS7-6-ZA","2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7937","e58rZRC4TSmKnMr7aAIJlw","2",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"7940","CEOXKD0S5_Yr9gX9zSSrsw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7942","tHw376pyGkJp1-fvW12oZA","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7945","po5FyERB4lUZNnBIwnhFlg","1",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7948","kiB6ByG9PYQLHmGpg5SGZw","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7949","7QSYBp2-AOdyUJXEaLnbgA","2",1,1,0,2,1,1,0,0,0,0,0,1,0,0,0
"7955","1cCF9wHMJIaaQmj7wqRqMg","0",1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"7956","BK51tV_XtCm3UHwRVyCuqQ","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7958","GU3GGuECUTbHG8NPHXG9mQ","3",1,1,0,2,1,1,0,0,0,0,0,0,1,0,0
"7961","b1rF_Y3xbdPwP_z9NHFMjQ","1",1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
"7964","XBm9ffI2pK-A_HcoHXAbcQ","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"7966","ZoyAoSEuihp9XDJrFrSgfg","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7967","Qo05fV2xk3_CAd8WdGbz9Q","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7973","i0sMoNwiNAo1--AsZJ3Nlw","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7974","T9iBSa4pxYXP129pHlt5Sg","4",1,0,0,1,1,1,1,1,0,0,0,1,0,1,0
"7978","DGtOkc0KNTyK8rDkmsPNYw","3",1,1,0,2,1,1,0,0,0,0,0,1,0,0,0
"7984","0Rrih6W3LGrNGB_3cQaplg","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7985","cTqTMukpW3nck7_7z2pbuQ","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7986","nU1xvCBFBVkahDrZSoN2Rw","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7989","TCIVUf1frqLehZbaUnuQzQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7992","Mfv6gumcyhk-RXCCR7JrFw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7993","VGYaXB8kJjqBBIg6bsx1Sg","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7994","CC8Gn5h28utxP8i9zGorKQ","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"7999","RHYJho19op3wdNfJOFUR0A","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8001","YQKZafMWvIVXfLrM_QjQ1Q","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8002","pkTf45JzlYOThKKIfjQJqg","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"8003","k8JnZBspVOI8kLcQek-Chw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"8009","YQz2fnfnL5eAWn1zOmKYnQ","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"8011","ZhMlXLXuZf5z7lxunHk2ww","3",1,1,0,2,1,1,0,0,0,0,0,1,0,1,0
"8012","Tw2lwIojYdbfNsca6qAP5w","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8013","WPcfdaB2oe7Lt1y2P4gQvA","2",1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"8017","MkG0X_ubfBRoxvjxYvldbA","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"8018","xWzKjBBAGxq-nbXzTYikyw","1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8020","af7ZkF4r4ywWQF-QTXvsCA","2",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"8021","5SS69rC8XWvdlD1OHifEEQ","2",1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"8023","tY30KG3CxVe3wU1b5gQDtQ","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8024","5WRpxAc9lvonVGfuX34hlw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"8025","vobaKD_HU7ScskaBfJAgyw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8027","vP61sXEXF4SssXR5zIhrGA","1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8028","edjCywtqffQ8__vM7POZbw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"8030","Oq6auTf00XU2s5CJKKa7PA","2",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"8033","SKSXkghmYc1DXF2-d9Br7w","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8036","zGMvARUBgcPaQYT21gUmjw","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8037","y-uHaMLLWQydSyWJawLIUw","1",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"8039","rwQIBAM_kHtVl1Ks8Flexw","2",1,1,0,2,1,0,0,0,0,0,0,0,0,0,1
"8040","q7-4m173DhLmZ8884teYGg","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8042","fWPg3tjv0hZ_yKR670UtSQ","0",1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"8045","CFuzIBaREsa0nunnI_FFYg","1",1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"8046","4t-W81Tpt1OER_p3mIgMDg","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
